Date,Close,Eps,FedFundsRate
2017-02-24,2367.34,131.94,0.91
2017-02-27,2369.75,131.94,0.91
2017-02-28,2363.64,131.94,0.91
2017-03-01,2395.96,133.41,1.04
2017-03-02,2381.92,133.41,1.04
2017-03-03,2383.12,133.41,1.04
2017-03-06,2375.31,133.41,1.04
2017-03-07,2368.39,133.41,1.04
2017-03-08,2362.98,133.41,1.04
2017-03-09,2364.87,133.41,1.04
2017-03-10,2372.6,133.41,1.04
2017-03-13,2373.47,133.41,1.04
2017-03-14,2365.45,133.41,1.04
2017-03-15,2385.26,133.41,1.04
2017-03-16,2381.38,133.41,1.04
2017-03-17,2378.25,133.41,1.04
2017-03-20,2373.47,133.41,1.04
2017-03-21,2344.02,133.41,1.04
2017-03-22,2348.45,133.41,1.04
2017-03-23,2345.96,133.41,1.04
2017-03-24,2343.98,133.41,1.04
2017-03-27,2341.59,133.41,1.04
2017-03-28,2358.57,133.41,1.04
2017-03-29,2361.13,133.41,1.04
2017-03-30,2368.06,133.41,1.04
2017-03-31,2362.72,133.41,1.04
2017-04-03,2358.84,134.82,1.15
2017-04-04,2360.16,134.82,1.15
2017-04-05,2352.95,134.82,1.15
2017-04-06,2357.49,134.82,1.15
2017-04-07,2355.54,134.82,1.15
2017-04-10,2357.16,134.82,1.15
2017-04-11,2353.78,134.82,1.15
2017-04-12,2344.93,134.82,1.15
2017-04-13,2328.95,134.82,1.15
2017-04-17,2349.01,134.82,1.15
2017-04-18,2342.19,134.82,1.15
2017-04-19,2338.17,134.82,1.15
2017-04-20,2355.84,134.82,1.15
2017-04-21,2348.69,134.82,1.15
2017-04-24,2374.15,134.82,1.15
2017-04-25,2388.61,134.82,1.15
2017-04-26,2387.45,134.82,1.15
2017-04-27,2388.77,134.82,1.15
2017-04-28,2384.2,134.82,1.15
2017-05-01,2388.33,135.72,1.16
2017-05-02,2391.17,135.72,1.16
2017-05-03,2388.13,135.72,1.16
2017-05-04,2389.52,135.72,1.16
2017-05-05,2399.29,135.72,1.16
2017-05-08,2399.38,135.72,1.16
2017-05-09,2396.92,135.72,1.16
2017-05-10,2399.63,135.72,1.16
2017-05-11,2394.44,135.72,1.16
2017-05-12,2390.9,135.72,1.16
2017-05-15,2402.32,135.72,1.16
2017-05-16,2400.67,135.72,1.16
2017-05-17,2357.03,135.72,1.16
2017-05-18,2365.72,135.72,1.16
2017-05-19,2381.73,135.72,1.16
2017-05-22,2394.02,135.72,1.16
2017-05-23,2398.42,135.72,1.16
2017-05-24,2404.39,135.72,1.16
2017-05-25,2415.07,135.72,1.16
2017-05-26,2415.82,135.72,1.16
2017-05-30,2412.91,135.72,1.16
2017-05-31,2411.8,135.72,1.16
2017-06-01,2430.06,136.3,1.15
2017-06-02,2439.07,136.3,1.15
2017-06-05,2436.1,136.3,1.15
2017-06-06,2429.33,136.3,1.15
2017-06-07,2433.14,136.3,1.15
2017-06-08,2433.79,136.3,1.15
2017-06-09,2431.77,136.3,1.15
2017-06-12,2429.39,136.3,1.15
2017-06-13,2440.35,136.3,1.15
2017-06-14,2437.92,136.3,1.15
2017-06-15,2432.46,136.3,1.15
2017-06-16,2433.15,136.3,1.15
2017-06-19,2453.46,136.3,1.15
2017-06-20,2437.03,136.3,1.15
2017-06-21,2435.61,136.3,1.15
2017-06-22,2434.5,136.3,1.15
2017-06-23,2438.3,136.3,1.15
2017-06-26,2439.07,136.3,1.15
2017-06-27,2419.38,136.3,1.15
2017-06-28,2440.69,136.3,1.15
2017-06-29,2419.7,136.3,1.15
2017-06-30,2423.41,136.3,1.15
2017-07-03,2429.01,137.58,1.15
2017-07-05,2432.54,137.58,1.15
2017-07-06,2409.75,137.58,1.15
2017-07-07,2425.18,137.58,1.15
2017-07-10,2427.43,137.58,1.15
2017-07-11,2425.53,137.58,1.15
2017-07-12,2443.25,137.58,1.15
2017-07-13,2447.83,137.58,1.15
2017-07-14,2459.27,137.58,1.15
2017-07-17,2459.14,137.58,1.15
2017-07-18,2460.61,137.58,1.15
2017-07-19,2473.83,137.58,1.15
2017-07-20,2473.45,137.58,1.15
2017-07-21,2472.54,137.58,1.15
2017-07-24,2469.91,137.58,1.15
2017-07-25,2477.13,137.58,1.15
2017-07-26,2477.83,137.58,1.15
2017-07-27,2475.42,137.58,1.15
2017-07-28,2472.1,137.58,1.15
2017-07-31,2470.3,137.58,1.15
2017-08-01,2476.35,138.76,1.16
2017-08-02,2477.57,138.76,1.16
2017-08-03,2472.16,138.76,1.16
2017-08-04,2476.83,138.76,1.16
2017-08-07,2480.91,138.76,1.16
2017-08-08,2474.92,138.76,1.16
2017-08-09,2474.02,138.76,1.16
2017-08-10,2438.21,138.76,1.16
2017-08-11,2441.32,138.76,1.16
2017-08-14,2465.84,138.76,1.16
2017-08-15,2464.61,138.76,1.16
2017-08-16,2468.11,138.76,1.16
2017-08-17,2430.01,138.76,1.16
2017-08-18,2425.55,138.76,1.16
2017-08-21,2428.37,138.76,1.16
2017-08-22,2452.51,138.76,1.16
2017-08-23,2444.04,138.76,1.16
2017-08-24,2438.97,138.76,1.16
2017-08-25,2443.05,138.76,1.16
2017-08-28,2444.24,138.76,1.16
2017-08-29,2446.3,138.76,1.16
2017-08-30,2457.59,138.76,1.16
2017-08-31,2471.65,138.76,1.16
2017-09-01,2476.55,140.03,1.3
2017-09-05,2457.85,140.03,1.3
2017-09-06,2465.54,140.03,1.3
2017-09-07,2465.1,140.03,1.3
2017-09-08,2461.43,140.03,1.3
2017-09-11,2488.11,140.03,1.3
2017-09-12,2496.48,140.03,1.3
2017-09-13,2498.37,140.03,1.3
2017-09-14,2495.62,140.03,1.3
2017-09-15,2500.23,140.03,1.3
2017-09-18,2503.87,140.03,1.3
2017-09-19,2506.65,140.03,1.3
2017-09-20,2508.24,140.03,1.3
2017-09-21,2500.6,140.03,1.3
2017-09-22,2502.22,140.03,1.3
2017-09-25,2496.66,140.03,1.3
2017-09-26,2496.84,140.03,1.3
2017-09-27,2507.04,140.03,1.3
2017-09-28,2510.06,140.03,1.3
2017-09-29,2519.36,140.03,1.3
2017-10-02,2529.12,141.62,1.41
2017-10-03,2534.58,141.62,1.41
2017-10-04,2537.74,141.62,1.41
2017-10-05,2552.07,141.62,1.41
2017-10-06,2549.33,141.62,1.41
2017-10-09,2544.73,141.62,1.41
2017-10-10,2550.64,141.62,1.41
2017-10-11,2555.24,141.62,1.41
2017-10-12,2550.93,141.62,1.41
2017-10-13,2553.17,141.62,1.41
2017-10-16,2557.64,141.62,1.41
2017-10-17,2559.36,141.62,1.41
2017-10-18,2561.26,141.62,1.41
2017-10-19,2562.1,141.62,1.41
2017-10-20,2575.21,141.62,1.41
2017-10-23,2564.98,141.62,1.41
2017-10-24,2569.13,141.62,1.41
2017-10-25,2557.15,141.62,1.41
2017-10-26,2560.4,141.62,1.41
2017-10-27,2581.07,141.62,1.41
2017-10-30,2572.83,141.62,1.41
2017-10-31,2575.26,141.62,1.41
2017-11-01,2579.36,143.32,1.42
2017-11-02,2579.85,143.32,1.42
2017-11-03,2587.84,143.32,1.42
2017-11-06,2591.13,143.32,1.42
2017-11-07,2590.64,143.32,1.42
2017-11-08,2594.38,143.32,1.42
2017-11-09,2584.62,143.32,1.42
2017-11-10,2582.3,143.32,1.42
2017-11-13,2584.84,143.32,1.42
2017-11-14,2578.87,143.32,1.42
2017-11-15,2564.62,143.32,1.42
2017-11-16,2585.64,143.32,1.42
2017-11-17,2578.85,143.32,1.42
2017-11-20,2582.14,143.32,1.42
2017-11-21,2599.03,143.32,1.42
2017-11-22,2597.08,143.32,1.42
2017-11-24,2602.42,143.32,1.42
2017-11-27,2601.42,143.32,1.42
2017-11-28,2627.04,143.32,1.42
2017-11-29,2626.07,143.32,1.42
2017-11-30,2647.58,143.32,1.42
2017-12-01,2642.22,145.33,1.51
2017-12-04,2639.44,145.33,1.51
2017-12-05,2629.57,145.33,1.51
2017-12-06,2629.27,145.33,1.51
2017-12-07,2636.98,145.33,1.51
2017-12-08,2651.5,145.33,1.51
2017-12-11,2659.99,145.33,1.51
2017-12-12,2664.11,145.33,1.51
2017-12-13,2662.85,145.33,1.51
2017-12-14,2652.01,145.33,1.51
2017-12-15,2675.81,145.33,1.51
2017-12-18,2690.16,145.33,1.51
2017-12-19,2681.47,145.33,1.51
2017-12-20,2679.25,145.33,1.51
2017-12-21,2684.57,145.33,1.51
2017-12-22,2683.34,145.33,1.51
2017-12-26,2680.5,145.33,1.51
2017-12-27,2682.62,145.33,1.51
2017-12-28,2687.54,145.33,1.51
2017-12-29,2673.61,145.33,1.51
2018-01-02,2695.81,147.7,1.69
2018-01-03,2713.06,147.7,1.69
2018-01-04,2723.99,147.7,1.69
2018-01-05,2743.15,147.7,1.69
2018-01-08,2747.71,147.7,1.69
2018-01-09,2751.29,147.7,1.69
2018-01-10,2748.23,147.7,1.69
2018-01-11,2767.56,147.7,1.69
2018-01-12,2786.24,147.7,1.69
2018-01-16,2776.42,147.7,1.69
2018-01-17,2802.56,147.7,1.69
2018-01-18,2798.03,147.7,1.69
2018-01-19,2810.3,147.7,1.69
2018-01-22,2832.97,147.7,1.69
2018-01-23,2839.13,147.7,1.69
2018-01-24,2837.54,147.7,1.69
2018-01-25,2839.25,147.7,1.69
2018-01-26,2872.87,147.7,1.69
2018-01-29,2853.53,147.7,1.69
2018-01-30,2822.43,147.7,1.69
2018-01-31,2823.81,147.7,1.69
2018-02-01,2821.98,150.02,1.7
2018-02-02,2762.13,150.02,1.7
2018-02-05,2648.94,150.02,1.7
2018-02-06,2695.14,150.02,1.7
2018-02-07,2681.66,150.02,1.7
2018-02-08,2581.0,150.02,1.7
2018-02-09,2619.55,150.02,1.7
2018-02-12,2656.0,150.02,1.7
2018-02-13,2662.94,150.02,1.7
2018-02-14,2698.63,150.02,1.7
2018-02-15,2731.2,150.02,1.7
2018-02-16,2732.22,150.02,1.7
2018-02-20,2716.26,150.02,1.7
2018-02-21,2701.33,150.02,1.7
2018-02-22,2703.96,150.02,1.7
2018-02-23,2747.3,150.02,1.7
2018-02-26,2779.6,150.02,1.7
2018-02-27,2744.28,150.02,1.7
2018-02-28,2713.83,150.02,1.7
2018-03-01,2677.67,152.71,1.82
2018-03-02,2691.25,152.71,1.82
2018-03-05,2720.94,152.71,1.82
2018-03-06,2728.12,152.71,1.82
2018-03-07,2726.8,152.71,1.82
2018-03-08,2738.97,152.71,1.82
2018-03-09,2786.57,152.71,1.82
2018-03-12,2783.02,152.71,1.82
2018-03-13,2765.31,152.71,1.82
2018-03-14,2749.48,152.71,1.82
2018-03-15,2747.33,152.71,1.82
2018-03-16,2752.01,152.71,1.82
2018-03-19,2712.92,152.71,1.82
2018-03-20,2716.94,152.71,1.82
2018-03-21,2711.93,152.71,1.82
2018-03-22,2643.69,152.71,1.82
2018-03-23,2588.26,152.71,1.82
2018-03-26,2658.55,152.71,1.82
2018-03-27,2612.62,152.71,1.82
2018-03-28,2605.0,152.71,1.82
2018-03-29,2640.87,152.71,1.82
2018-04-02,2581.88,155.98,1.91
2018-04-03,2614.45,155.98,1.91
2018-04-04,2644.69,155.98,1.91
2018-04-05,2662.84,155.98,1.91
2018-04-06,2604.47,155.98,1.91
2018-04-09,2613.16,155.98,1.91
2018-04-10,2656.87,155.98,1.91
2018-04-11,2642.19,155.98,1.91
2018-04-12,2663.99,155.98,1.91
2018-04-13,2656.3,155.98,1.91
2018-04-16,2677.84,155.98,1.91
2018-04-17,2706.39,155.98,1.91
2018-04-18,2708.64,155.98,1.91
2018-04-19,2693.13,155.98,1.91
2018-04-20,2670.14,155.98,1.91
2018-04-23,2670.29,155.98,1.91
2018-04-24,2634.56,155.98,1.91
2018-04-25,2639.4,155.98,1.91
2018-04-26,2666.94,155.98,1.91
2018-04-27,2669.91,155.98,1.91
2018-04-30,2648.05,155.98,1.91
2018-05-01,2654.8,159.18,1.91
2018-05-02,2635.67,159.18,1.91
2018-05-03,2629.73,159.18,1.91
2018-05-04,2663.42,159.18,1.91
2018-05-07,2672.63,159.18,1.91
2018-05-08,2671.92,159.18,1.91
2018-05-09,2697.79,159.18,1.91
2018-05-10,2723.07,159.18,1.91
2018-05-11,2727.72,159.18,1.91
2018-05-14,2730.13,159.18,1.91
2018-05-15,2711.45,159.18,1.91
2018-05-16,2722.46,159.18,1.91
2018-05-17,2720.13,159.18,1.91
2018-05-18,2712.97,159.18,1.91
2018-05-21,2733.01,159.18,1.91
2018-05-22,2724.44,159.18,1.91
2018-05-23,2733.29,159.18,1.91
2018-05-24,2727.76,159.18,1.91
2018-05-25,2721.33,159.18,1.91
2018-05-29,2689.86,159.18,1.91
2018-05-30,2724.01,159.18,1.91
2018-05-31,2705.27,159.18,1.91
2018-06-01,2734.62,162.28,1.95
2018-06-04,2746.87,162.28,1.95
2018-06-05,2748.8,162.28,1.95
2018-06-06,2772.35,162.28,1.95
2018-06-07,2770.37,162.28,1.95
2018-06-08,2779.03,162.28,1.95
2018-06-11,2782.0,162.28,1.95
2018-06-12,2786.85,162.28,1.95
2018-06-13,2775.63,162.28,1.95
2018-06-14,2782.49,162.28,1.95
2018-06-15,2779.66,162.28,1.95
2018-06-18,2773.75,162.28,1.95
2018-06-19,2762.59,162.28,1.95
2018-06-20,2767.32,162.28,1.95
2018-06-21,2749.76,162.28,1.95
2018-06-22,2754.88,162.28,1.95
2018-06-25,2717.07,162.28,1.95
2018-06-26,2723.06,162.28,1.95
2018-06-27,2699.63,162.28,1.95
2018-06-28,2716.31,162.28,1.95
2018-06-29,2718.37,162.28,1.95
2018-07-02,2726.71,162.82,2.19
2018-07-03,2713.22,162.82,2.19
2018-07-05,2736.61,162.82,2.19
2018-07-06,2759.82,162.82,2.19
2018-07-09,2784.17,162.82,2.19
2018-07-10,2793.84,162.82,2.19
2018-07-11,2774.02,162.82,2.19
2018-07-12,2798.29,162.82,2.19
2018-07-13,2801.31,162.82,2.19
2018-07-16,2798.43,162.82,2.19
2018-07-17,2809.55,162.82,2.19
2018-07-18,2815.62,162.82,2.19
2018-07-19,2804.49,162.82,2.19
2018-07-20,2801.83,162.82,2.19
2018-07-23,2806.98,162.82,2.19
2018-07-24,2820.4,162.82,2.19
2018-07-25,2846.07,162.82,2.19
2018-07-26,2837.44,162.82,2.19
2018-07-27,2818.82,162.82,2.19
2018-07-30,2802.6,162.82,2.19
2018-07-31,2816.29,162.82,2.19
2018-08-01,2813.36,164.2,2.2
2018-08-02,2827.22,164.2,2.2
2018-08-03,2840.35,164.2,2.2
2018-08-06,2850.4,164.2,2.2
2018-08-07,2858.45,164.2,2.2
2018-08-08,2857.7,164.2,2.2
2018-08-09,2853.58,164.2,2.2
2018-08-10,2833.28,164.2,2.2
2018-08-13,2821.93,164.2,2.2
2018-08-14,2839.96,164.2,2.2
2018-08-15,2818.37,164.2,2.2
2018-08-16,2840.69,164.2,2.2
2018-08-17,2850.13,164.2,2.2
2018-08-20,2857.05,164.2,2.2
2018-08-21,2862.96,164.2,2.2
2018-08-22,2861.82,164.2,2.2
2018-08-23,2856.98,164.2,2.2
2018-08-24,2874.69,164.2,2.2
2018-08-27,2896.74,164.2,2.2
2018-08-28,2897.52,164.2,2.2
2018-08-29,2914.04,164.2,2.2
2018-08-30,2901.13,164.2,2.2
2018-08-31,2901.52,164.2,2.2
2018-09-04,2896.72,165.56,2.27
2018-09-05,2888.6,165.56,2.27
2018-09-06,2878.05,165.56,2.27
2018-09-07,2871.68,165.56,2.27
2018-09-10,2877.13,165.56,2.27
2018-09-11,2887.89,165.56,2.27
2018-09-12,2888.92,165.56,2.27
2018-09-13,2904.18,165.56,2.27
2018-09-14,2904.98,165.56,2.27
2018-09-17,2888.8,165.56,2.27
2018-09-18,2904.31,165.56,2.27
2018-09-19,2907.95,165.56,2.27
2018-09-20,2930.75,165.56,2.27
2018-09-21,2929.67,165.56,2.27
2018-09-24,2919.37,165.56,2.27
2018-09-25,2915.56,165.56,2.27
2018-09-26,2905.97,165.56,2.27
2018-09-27,2914.0,165.56,2.27
2018-09-28,2913.98,165.56,2.27
2018-10-01,2924.59,166.08,2.4
2018-10-02,2923.43,166.08,2.4
2018-10-03,2925.51,166.08,2.4
2018-10-04,2901.61,166.08,2.4
2018-10-05,2885.57,166.08,2.4
2018-10-08,2884.43,166.08,2.4
2018-10-09,2880.34,166.08,2.4
2018-10-10,2785.68,166.08,2.4
2018-10-11,2728.37,166.08,2.4
2018-10-12,2767.13,166.08,2.4
2018-10-15,2750.79,166.08,2.4
2018-10-16,2809.92,166.08,2.4
2018-10-17,2809.21,166.08,2.4
2018-10-18,2768.78,166.08,2.4
2018-10-19,2767.78,166.08,2.4
2018-10-22,2755.88,166.08,2.4
2018-10-23,2740.69,166.08,2.4
2018-10-24,2656.1,166.08,2.4
2018-10-25,2705.57,166.08,2.4
2018-10-26,2658.69,166.08,2.4
2018-10-29,2641.25,166.08,2.4
2018-10-30,2682.63,166.08,2.4
2018-10-31,2711.74,166.08,2.4
2018-11-01,2740.37,166.2,2.4
2018-11-02,2723.06,166.2,2.4
2018-11-05,2738.31,166.2,2.4
2018-11-06,2755.45,166.2,2.4
2018-11-07,2813.89,166.2,2.4
2018-11-08,2806.83,166.2,2.4
2018-11-09,2781.01,166.2,2.4
2018-11-12,2726.22,166.2,2.4
2018-11-13,2722.18,166.2,2.4
2018-11-14,2701.58,166.2,2.4
2018-11-15,2730.2,166.2,2.4
2018-11-16,2736.27,166.2,2.4
2018-11-19,2690.73,166.2,2.4
2018-11-20,2641.89,166.2,2.4
2018-11-21,2649.93,166.2,2.4
2018-11-23,2632.56,166.2,2.4
2018-11-26,2673.45,166.2,2.4
2018-11-27,2682.17,166.2,2.4
2018-11-28,2743.79,166.2,2.4
2018-11-29,2737.8,166.2,2.4
2018-11-30,2760.17,166.2,2.4
2018-12-03,2790.37,166.1,2.41
2018-12-04,2700.06,166.1,2.41
2018-12-06,2695.95,166.1,2.41
2018-12-07,2633.08,166.1,2.41
2018-12-10,2637.72,166.1,2.41
2018-12-11,2636.78,166.1,2.41
2018-12-12,2651.07,166.1,2.41
2018-12-13,2650.54,166.1,2.41
2018-12-14,2599.95,166.1,2.41
2018-12-17,2545.94,166.1,2.41
2018-12-18,2546.16,166.1,2.41
2018-12-19,2506.96,166.1,2.41
2018-12-20,2467.42,166.1,2.41
2018-12-21,2416.62,166.1,2.41
2018-12-24,2351.1,166.1,2.41
2018-12-26,2467.7,166.1,2.41
2018-12-27,2488.83,166.1,2.41
2018-12-28,2485.74,166.1,2.41
2018-12-31,2506.85,166.1,2.41
2019-01-02,2510.03,165.58,2.42
2019-01-03,2447.89,165.58,2.42
2019-01-04,2531.94,165.58,2.42
2019-01-07,2549.69,165.58,2.42
2019-01-08,2574.41,165.58,2.42
2019-01-09,2584.96,165.58,2.42
2019-01-10,2596.64,165.58,2.42
2019-01-11,2596.26,165.58,2.42
2019-01-14,2582.61,165.58,2.42
2019-01-15,2610.3,165.58,2.42
2019-01-16,2616.1,165.58,2.42
2019-01-17,2635.96,165.58,2.42
2019-01-18,2670.71,165.58,2.42
2019-01-22,2632.9,165.58,2.42
2019-01-23,2638.7,165.58,2.42
2019-01-24,2642.33,165.58,2.42
2019-01-25,2664.76,165.58,2.42
2019-01-28,2643.85,165.58,2.42
2019-01-29,2640.0,165.58,2.42
2019-01-30,2681.05,165.58,2.42
2019-01-31,2704.1,165.58,2.42
2019-02-01,2706.53,165.59,2.39
2019-02-04,2724.87,165.59,2.39
2019-02-05,2737.7,165.59,2.39
2019-02-06,2731.61,165.59,2.39
2019-02-07,2706.05,165.59,2.39
2019-02-08,2707.88,165.59,2.39
2019-02-11,2709.8,165.59,2.39
2019-02-12,2744.73,165.59,2.39
2019-02-13,2753.03,165.59,2.39
2019-02-14,2745.73,165.59,2.39
2019-02-15,2775.6,165.59,2.39
2019-02-19,2779.76,165.59,2.39
2019-02-20,2784.7,165.59,2.39
2019-02-21,2774.88,165.59,2.39
2019-02-22,2792.67,165.59,2.39
2019-02-25,2796.11,165.59,2.39
2019-02-26,2793.9,165.59,2.39
2019-02-27,2792.38,165.59,2.39
2019-02-28,2784.49,165.59,2.39
2019-03-01,2803.69,165.92,2.38
2019-03-04,2792.81,165.92,2.38
2019-03-05,2789.65,165.92,2.38
2019-03-06,2771.45,165.92,2.38
2019-03-07,2748.93,165.92,2.38
2019-03-08,2743.07,165.92,2.38
2019-03-11,2783.3,165.92,2.38
2019-03-12,2791.52,165.92,2.38
2019-03-13,2810.92,165.92,2.38
2019-03-14,2808.48,165.92,2.38
2019-03-15,2822.48,165.92,2.38
2019-03-18,2832.94,165.92,2.38
2019-03-19,2832.57,165.92,2.38
2019-03-20,2824.23,165.92,2.38
2019-03-21,2854.88,165.92,2.38
2019-03-22,2800.71,165.92,2.38
2019-03-25,2798.36,165.92,2.38
2019-03-26,2818.46,165.92,2.38
2019-03-27,2805.37,165.92,2.38
2019-03-28,2815.44,165.92,2.38
2019-03-29,2834.4,165.92,2.38
2019-04-01,2867.19,164.67,2.4
2019-04-02,2867.24,164.67,2.4
2019-04-03,2873.4,164.67,2.4
2019-04-04,2879.39,164.67,2.4
2019-04-05,2892.74,164.67,2.4
2019-04-08,2895.77,164.67,2.4
2019-04-09,2878.2,164.67,2.4
2019-04-10,2888.21,164.67,2.4
2019-04-11,2888.32,164.67,2.4
2019-04-12,2907.41,164.67,2.4
2019-04-15,2905.58,164.67,2.4
2019-04-16,2907.06,164.67,2.4
2019-04-17,2900.45,164.67,2.4
2019-04-18,2905.03,164.67,2.4
2019-04-22,2907.97,164.67,2.4
2019-04-23,2933.68,164.67,2.4
2019-04-24,2927.25,164.67,2.4
2019-04-25,2926.17,164.67,2.4
2019-04-26,2939.88,164.67,2.4
2019-04-29,2943.03,164.67,2.4
2019-04-30,2945.83,164.67,2.4
2019-05-01,2923.73,163.71,2.13
2019-05-02,2917.52,163.71,2.13
2019-05-03,2945.64,163.71,2.13
2019-05-06,2932.47,163.71,2.13
2019-05-07,2884.05,163.71,2.13
2019-05-08,2879.42,163.71,2.13
2019-05-09,2870.72,163.71,2.13
2019-05-10,2881.4,163.71,2.13
2019-05-13,2811.87,163.71,2.13
2019-05-14,2834.41,163.71,2.13
2019-05-15,2850.96,163.71,2.13
2019-05-16,2876.32,163.71,2.13
2019-05-17,2859.53,163.71,2.13
2019-05-20,2840.23,163.71,2.13
2019-05-21,2864.36,163.71,2.13
2019-05-22,2856.27,163.71,2.13
2019-05-23,2822.24,163.71,2.13
2019-05-24,2826.06,163.71,2.13
2019-05-28,2802.39,163.71,2.13
2019-05-29,2783.02,163.71,2.13
2019-05-30,2788.86,163.71,2.13
2019-05-31,2752.06,163.71,2.13
2019-06-03,2744.45,162.62,2.04
2019-06-04,2803.27,162.62,2.04
2019-06-05,2826.15,162.62,2.04
2019-06-06,2843.49,162.62,2.04
2019-06-07,2873.34,162.62,2.04
2019-06-10,2886.73,162.62,2.04
2019-06-11,2885.72,162.62,2.04
2019-06-12,2879.84,162.62,2.04
2019-06-13,2891.64,162.62,2.04
2019-06-14,2886.98,162.62,2.04
2019-06-17,2889.67,162.62,2.04
2019-06-18,2917.75,162.62,2.04
2019-06-19,2926.46,162.62,2.04
2019-06-20,2954.18,162.62,2.04
2019-06-21,2950.46,162.62,2.04
2019-06-24,2945.35,162.62,2.04
2019-06-25,2917.38,162.62,2.04
2019-06-26,2913.78,162.62,2.04
2019-06-27,2924.92,162.62,2.04
2019-06-28,2941.76,162.62,2.04
2019-07-01,2964.33,164.92,1.83
2019-07-02,2973.01,164.92,1.83
2019-07-03,2995.82,164.92,1.83
2019-07-05,2990.41,164.92,1.83
2019-07-08,2975.95,164.92,1.83
2019-07-09,2979.63,164.92,1.83
2019-07-10,2993.07,164.92,1.83
2019-07-11,2999.91,164.92,1.83
2019-07-12,3013.77,164.92,1.83
2019-07-15,3014.3,164.92,1.83
2019-07-16,3004.04,164.92,1.83
2019-07-17,2984.42,164.92,1.83
2019-07-18,2995.11,164.92,1.83
2019-07-19,2976.61,164.92,1.83
2019-07-22,2985.03,164.92,1.83
2019-07-23,3005.47,164.92,1.83
2019-07-24,3019.56,164.92,1.83
2019-07-25,3003.67,164.92,1.83
2019-07-26,3025.86,164.92,1.83
2019-07-29,3020.97,164.92,1.83
2019-07-30,3013.18,164.92,1.83
2019-07-31,2980.38,164.92,1.83
2019-08-01,2953.56,167.69,1.55
2019-08-02,2932.05,167.69,1.55
2019-08-05,2844.74,167.69,1.55
2019-08-06,2881.77,167.69,1.55
2019-08-07,2883.98,167.69,1.55
2019-08-08,2938.09,167.69,1.55
2019-08-09,2918.65,167.69,1.55
2019-08-12,2882.7,167.69,1.55
2019-08-13,2926.32,167.69,1.55
2019-08-14,2840.6,167.69,1.55
2019-08-15,2847.6,167.69,1.55
2019-08-16,2888.68,167.69,1.55
2019-08-19,2923.65,167.69,1.55
2019-08-20,2900.51,167.69,1.55
2019-08-21,2924.43,167.69,1.55
2019-08-22,2922.95,167.69,1.55
2019-08-23,2847.11,167.69,1.55
2019-08-26,2878.38,167.69,1.55
2019-08-27,2869.16,167.69,1.55
2019-08-28,2887.94,167.69,1.55
2019-08-29,2924.58,167.69,1.55
2019-08-30,2926.46,167.69,1.55
2019-09-03,2906.27,170.52,1.55
2019-09-04,2937.78,170.52,1.55
2019-09-05,2976.0,170.52,1.55
2019-09-06,2978.71,170.52,1.55
2019-09-09,2978.43,170.52,1.55
2019-09-10,2979.39,170.52,1.55
2019-09-11,3000.93,170.52,1.55
2019-09-12,3009.57,170.52,1.55
2019-09-13,3007.39,170.52,1.55
2019-09-16,2997.96,170.52,1.55
2019-09-17,3005.7,170.52,1.55
2019-09-18,3006.73,170.52,1.55
2019-09-19,3006.79,170.52,1.55
2019-09-20,2992.07,170.52,1.55
2019-09-23,2991.78,170.52,1.55
2019-09-24,2966.6,170.52,1.55
2019-09-25,2984.87,170.52,1.55
2019-09-26,2977.62,170.52,1.55
2019-09-27,2961.79,170.52,1.55
2019-09-30,2976.74,170.52,1.55
2019-10-01,2940.25,160.46,1.55
2019-10-02,2887.61,160.46,1.55
2019-10-03,2910.63,160.46,1.55
2019-10-04,2952.01,160.46,1.55
2019-10-07,2938.79,160.46,1.55
2019-10-08,2893.06,160.46,1.55
2019-10-09,2919.4,160.46,1.55
2019-10-10,2938.13,160.46,1.55
2019-10-11,2970.27,160.46,1.55
2019-10-14,2966.15,160.46,1.55
2019-10-15,2995.68,160.46,1.55
2019-10-16,2989.69,160.46,1.55
2019-10-17,2997.95,160.46,1.55
2019-10-18,2986.2,160.46,1.55
2019-10-21,3006.72,160.46,1.55
2019-10-22,2995.99,160.46,1.55
2019-10-23,3004.52,160.46,1.55
2019-10-24,3010.29,160.46,1.55
2019-10-25,3022.55,160.46,1.55
